공공서비스 고유 식별자,서비스명,남성,여성,대상연령(시작),대상연령(종료),중위소득 0~50%,중위소득 51~75%,중위소득 76~100%,중위소득 101~200%,중위소득 200% 초과,예비부모/난임,임산부,출산/입양,농업인,어업인,축산업인,임업인,초등학생,중학생,고등학생,대학생/대학원생,해당사항없음,근로자/직장인,구직자/실업자,장애인,국가보훈대상자,질병/질환자,다문화가족,북한이탈주민,한부모가정/조손가정,1인가구,해당사항없음.1,다자녀가구,무주택세대,신규전입,확대가족,예비창업자,영업중,생계곤란/폐업예정자,음식적업,제조업,기타업종,중소기업,사회복지시설,기관/단체,제조업.1,"농업,임업 및 어업",정보통신업,기타업종.1
498000000101,소 사육농가 사양관리 개선제 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000103,가축분뇨 수분조절제 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000105,친환경 벼 생산장려금 지급 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000106,인구늘리기 장려금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,
498000000107,아이돌봄서비스 본인부담금 지원,Y,Y,0.0,7.0,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000108,노인맞춤돌봄서비스 대상자 안부살피기,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000109,국가유공자 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000110,장성군 신생아 양육비 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000112,소 사육농가 경쟁력 제고,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000113,장성군 저소득주민 국민건강보험료 및 장기요양보험료 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000115,양돈농가 사양관리개선제 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000119,가정위탁 양육보조금 지원,Y,Y,0.0,17.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000120,교육급여 수급자 수학여행 경비 지원,Y,Y,0.0,120.0,Y,,,,,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000122,노인 보청기 구입비 지원,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000123,다문화가족지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,
498000000124,어르신 효도권 지원,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000125,예방접종,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000126,지역화폐(장성사랑상품권),Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
498000000127,원예관정 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000128,꿀벌 기자재 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000129,산모·신생아 건강관리 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
498000000472,청년 전세보증금반환보증 보증료 지원,Y,Y,19.0,39.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,
498000000474,장성군 군민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000101,명예보훈유공자 사망위로금 지급,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000102,임신부 교통카드 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000103,국가유공자 유족 위문금 지급,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000104,고령운전자 운전면허 자진반납 인센티브 지원,Y,Y,70.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000105,"국가유공자(순직,전몰군경) 자녀수당",Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000107,참전유공자 사망위로금 지급,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000110,대학 신입생 장학금 지원,Y,Y,18.0,34.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000111,결혼이주여성 산모도우미 운영,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
499000000112,명예보훈수당,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000113,석면피해 구제급여 지급,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000114,참전유공자명예수당,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000115,인플루엔자 예방접종 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000116,조사료 유통 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000117,지역화폐(완도사랑상품권),Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
499000000120,빈집정비사업,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
499000000122,한우 고급육 생산장려금 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000123,다자녀가정 학생 장학금 지원,Y,Y,6.0,34.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
499000000124,소규모 농축산물 제조 가공 시설 기반 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000125,가임기 여성 풍진항체 무료검사 서비스,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000126,어려운 이웃 긴급 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000128,소상공인 융자금 보증수수료 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
499000000129,노인목욕 및 이·미용권 지원,Y,Y,70.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000131,명예보훈유공자 미망인수당,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000134,임신부 영양제 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000135,주민등록 전입자 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,
499000000136,완도형 난임 시술비 지원,Y,Y,18.0,44.0,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000137,귀농인 정착 및 농가주택수리비 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000140,지역인재육성 장학금 지원,Y,Y,6.0,34.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000141,결혼이주여성 행복정착지원금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,
499000000143,귀어업인 정착 지원,Y,Y,18.0,65.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000144,임신부 무료건강검진 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000146,참전유공자 미망인수당,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000147,축산농가 소독기 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000151,모유수유용 유축기 대여,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
499000000152,완도군 소상공인연합회 운영비 보조금 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
499000000457,완도군 군민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000101,북한이탈주민 정착지원금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
500000000103,국가보훈대상자명예수당,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000104,전입장려금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,
500000000106,벼 포트 육묘상자 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000107,다문화가족 정착금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,
500000000108,장수축하금 지급,Y,Y,85.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000109,재래식 주거환경정비 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000110,우리밀 밭곡물 재배 장려 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000111,친환경 축산물 인증 장려금 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000112,출생아 건강보험료 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000113,출산장려금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000114,95세이상 생신축하 지원,Y,Y,95.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000115,귀농어인 정착 지원,Y,Y,0.0,65.0,Y,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000116,귀농어귀촌인 농가주택 수리비 지원,Y,Y,0.0,65.0,Y,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000117,귀농어인 청장년 창농어 지원,Y,Y,20.0,49.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000118,진도군 하반기 지역 인재육성 장학금 지급(특기 우수자),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000119,귀농어귀촌인 이사비용 지원,Y,Y,20.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000120,어르신 소농 직불제,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000121,국가유공자 및 유족 위문금 지급,Y,Y,0.0,120.0,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000122,참전유공자 및 무공수훈자 배우자수당(사망위로금 포함),Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000123,친환경단지 볏짚환원 장려,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000124,농어업인자녀 학자금 지원,Y,Y,16.0,18.0,Y,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000125,진도군 저소득 주민 국민건강보험료 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000126,진도군 상반기 지역 인재육성 장학금 지급(대학교 입학 장학생),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000127,귀농어인 영농어자재 지원,Y,Y,0.0,65.0,Y,Y,Y,Y,,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000128,진도군 하반기 지역 인재육성 장학금 지급(학업성적 우수자),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000129,긴급복지 지원사업,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000134,진도군 청소년 꿈키움 바우처 지원,Y,Y,13.0,18.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000137,진도군 하반기 지역 인재육성 장학금 지급(보배사랑 장학생),Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000138,찾아가는 디지털 서포터즈 교육 지원사업,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
500000000140,진도군 하반기 지역 인재육성 장학금 지급(학교밖청소년),Y,Y,9.0,24.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
500000000141,진도군 군민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000142,무릎인공관절 및 안질환 수술비 지원,Y,Y,60.0,120.0,Y,Y,Y,Y,,,,,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
500000000143,진도군 초·중·고등학교 입학축하금 지원,Y,Y,6.0,19.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000102,새우양식장 유해생물 차단시설 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000103,정주여건 개선 (쌀)지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000105,안질환 노인 밝은세상 보여드리기,Y,Y,65.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000106,출산 장려금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000107,신안군 화장장려금 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
501000000109,새우양식장 수질측정기(휴대용) 구입 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000110,지역화폐(1004섬신안상품권),Y,Y,14.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
501000000111,소형어선 노후기관 교체지원(융자),Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000112,새우양식장 환경개선제 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000113,보훈가족 위문 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000114,귀어 정착 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000115,결혼이민자 국적취득 축하비 지원,Y,Y,18.0,44.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,
501000000116,환경친화적 전기차 이자 지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
501000000117,참전유공자 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
501000000121,신안군민안전보험,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000101,입양숙려기간 모자지원,Y,Y,18.0,44.0,Y,Y,,,,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000202,참전유공자 사망위로금 지급,Y,Y,60.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000204,포항시 장애수당,Y,Y,0.0,120.0,Y,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000205,국가유공자 사망위로금 지원,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000206,다문화가족 출산용품 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
502000000207,어선장비지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000208,태아기형아 및 조기 검진비 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000209,출산장려금 지원,,Y,18.0,44.0,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000211,24시간 장애인활동지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,
502000000212,지역화폐(포항사랑상품권),Y,Y,14.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
502000000213,국가유공자 보훈명예수당,Y,Y,65.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
502000000214,한센병 관리 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
